model_id,model,p,q,experiment,varying_parameter,x,method,method_label,mean,se,paper_repetitions,is_horizontal_reference,source_kind,source_pdf,pdf_page
2,ModelIII,300,200,exp2,r_hat,1,SOFAR,SOFAR,0.03420900,0.00003130,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,3,SOFAR,SOFAR,0.02917300,0.00005318,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,5,SOFAR,SOFAR,0.02577600,0.00007429,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,7,SOFAR,SOFAR,0.02600900,0.00007289,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,9,SOFAR,SOFAR,0.02609500,0.00007284,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,11,SOFAR,SOFAR,0.02616300,0.00007153,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,1,RSSVD,RSSVD,0.03527300,0.00003584,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,3,RSSVD,RSSVD,0.03181100,0.00005990,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,5,RSSVD,RSSVD,0.02931400,0.00006256,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,7,RSSVD,RSSVD,0.02931000,0.00006103,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,9,RSSVD,RSSVD,0.02925500,0.00006301,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,11,RSSVD,RSSVD,0.02926500,0.00006352,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,1,SMART_fixed,SMART (fixed ranks),0.03124441,0.00002457,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,3,SMART_fixed,SMART (fixed ranks),0.01937786,0.00002835,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,5,SMART_fixed,SMART (fixed ranks),0.00337258,0.00007417,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,7,SMART_fixed,SMART (fixed ranks),0.00373081,0.00006613,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,9,SMART_fixed,SMART (fixed ranks),0.00393656,0.00006460,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,11,SMART_fixed,SMART (fixed ranks),0.00416692,0.00006009,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,1,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,3,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,5,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,7,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,9,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp2,r_hat,11,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,0,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,3,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,5,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,7,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,10,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,15,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,20,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,0,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,3,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,5,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,7,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,10,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,15,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,20,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,0,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,3,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,5,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,7,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,10,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,15,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,20,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,0,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,3,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,5,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,7,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,10,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,15,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,20,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,0,SMART_fixed,SMART (fixed ranks),0.00341837,0.00006217,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,3,SMART_fixed,SMART (fixed ranks),0.00331419,0.00006658,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,5,SMART_fixed,SMART (fixed ranks),0.00325829,0.00006832,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,7,SMART_fixed,SMART (fixed ranks),0.00322614,0.00006777,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,10,SMART_fixed,SMART (fixed ranks),0.00337258,0.00007417,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,15,SMART_fixed,SMART (fixed ranks),0.00342917,0.00007238,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,20,SMART_fixed,SMART (fixed ranks),0.00348885,0.00007042,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,0,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,3,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,5,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,7,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,10,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,15,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp3,r_s,20,SMART,SMART,0.00327522,0.00006787,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.01,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.02,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.05,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.1,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.5,RRR,RRR,0.00780700,0.00001976,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.01,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.02,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.05,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.1,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.5,SRRR,SRRR,0.00794300,0.00003906,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.01,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.02,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.05,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.1,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.5,SOFAR,SOFAR,0.01021200,0.00005919,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.01,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.02,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.05,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.1,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.5,RSSVD,RSSVD,0.01307200,0.00005476,100,true,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0,SMART_fixed,SMART (fixed ranks),0.00090294,0.00001104,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.01,SMART_fixed,SMART (fixed ranks),0.00337258,0.00007417,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.02,SMART_fixed,SMART (fixed ranks),0.00551746,0.00010432,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.05,SMART_fixed,SMART (fixed ranks),0.00995494,0.00016512,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.1,SMART_fixed,SMART (fixed ranks),0.01239914,0.00028868,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.5,SMART_fixed,SMART (fixed ranks),0.00883789,0.00003442,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0,SMART,SMART,0.00096745,0.00001627,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.01,SMART,SMART,0.00327522,0.00006787,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.02,SMART,SMART,0.00549985,0.00010872,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.05,SMART,SMART,0.00786918,0.00005321,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.1,SMART,SMART,0.00784309,0.00003569,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
2,ModelIII,300,200,exp4,sigma0,0.5,SMART,SMART,0.00792022,0.00002357,100,false,digitized_pdf_vector,v1/fig_smart/simulation_model3.pdf,1
